Case_ID,Sample_ID,Age_2010,Race,Sex,Highest_Grade_Completed,Marital_Status,Region,Income_Year,Income,avg_LT_rate,income_type
1049,5,47,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2006,51000,4.76882,Inlier
1049,5,47,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2008,57500,4.556494023904381,Inlier
1049,5,47,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,North Central,2010,59000,3.9247597609561753,Inlier
1050,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,West,2000,65000,6.186852589641434,Inlier
1050,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,West,2002,90000,5.480178064516129,Inlier
1051,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Divorced,North Central,2000,49000,6.186852589641434,Inlier
1051,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Divorced,North Central,2002,69000,5.480178064516129,Inlier
1051,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Divorced,North Central,2004,62000,4.845420000000001,Inlier
1051,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Divorced,North Central,2006,67000,4.76882,Inlier
1051,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Divorced,North Central,2008,70500,4.556494023904381,Inlier
1051,1,48,Non-Black/Non-Hispanic,Male,6TH YEAR COLLEGE,Divorced,North Central,2010,83000,3.9247597609561753,Inlier
1053,1,46,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2000,102000,6.186852589641434,Inlier
1055,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2000,35000,6.186852589641434,Inlier
1055,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2002,4000,5.480178064516129,Inlier
1055,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2004,30000,4.845420000000001,Inlier
1055,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2006,30000,4.76882,Inlier
1055,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2008,35000,4.556494023904381,Inlier
1055,1,49,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Married,North Central,2010,40000,3.9247597609561753,Inlier
1056,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2000,17000,6.186852589641434,Inlier
1056,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2002,22000,5.480178064516129,Inlier
1056,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2004,22000,4.845420000000001,Inlier
1056,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2006,24000,4.76882,Inlier
1056,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2008,23000,4.556494023904381,Inlier
1056,5,50,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,North Central,2010,20000,3.9247597609561753,Inlier
1057,7,53,Black,Female,10TH GRADE,Married,North Central,2000,14000,6.186852589641434,Inlier
1057,7,53,Black,Female,10TH GRADE,Married,North Central,2002,12000,5.480178064516129,Inlier
1057,7,53,Black,Female,10TH GRADE,Married,North Central,2004,12000,4.845420000000001,Inlier
1057,7,53,Black,Female,10TH GRADE,Married,North Central,2006,2102,4.76882,Inlier
1057,7,53,Black,Female,10TH GRADE,Married,North Central,2008,11000,4.556494023904381,Inlier
1057,7,53,Black,Female,10TH GRADE,Married,North Central,2010,12000,3.9247597609561753,Inlier
1058,3,46,Black,Male,2ND YEAR COLLEGE,Never Married,North Central,2000,25000,6.186852589641434,Inlier
1058,3,46,Black,Male,2ND YEAR COLLEGE,Never Married,North Central,2002,40000,5.480178064516129,Inlier
1058,3,46,Black,Male,2ND YEAR COLLEGE,Never Married,North Central,2004,45000,4.845420000000001,Inlier
1058,3,46,Black,Male,2ND YEAR COLLEGE,Never Married,North Central,2006,47000,4.76882,Inlier
1058,3,46,Black,Male,2ND YEAR COLLEGE,Never Married,North Central,2008,55000,4.556494023904381,Inlier
1058,3,46,Black,Male,2ND YEAR COLLEGE,Never Married,North Central,2010,55000,3.9247597609561753,Inlier
1059,3,52,Black,Male,11TH GRADE,Married,North Central,2000,50000,6.186852589641434,Inlier
1059,3,52,Black,Male,11TH GRADE,Married,North Central,2002,67000,5.480178064516129,Inlier
1059,3,52,Black,Male,11TH GRADE,Married,North Central,2004,47000,4.845420000000001,Inlier
1059,3,52,Black,Male,11TH GRADE,Married,North Central,2006,79000,4.76882,Inlier
1059,3,52,Black,Male,11TH GRADE,Married,North Central,2008,64000,4.556494023904381,Inlier
1059,3,52,Black,Male,11TH GRADE,Married,North Central,2010,62000,3.9247597609561753,Inlier
1061,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2000,60000,6.186852589641434,Inlier
1061,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2002,57000,5.480178064516129,Inlier
1061,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2004,60000,4.845420000000001,Inlier
1061,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2006,61000,4.76882,Inlier
1061,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2008,75000,4.556494023904381,Inlier
1061,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2010,75000,3.9247597609561753,Inlier
1062,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2000,75000,6.186852589641434,Inlier
1062,1,51,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,North Central,2004,96000,4.845420000000001,Inlier
1064,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2000,43000,6.186852589641434,Inlier
1064,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2002,52750,5.480178064516129,Inlier
1064,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2004,21000,4.845420000000001,Inlier
1064,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,North Central,2006,29000,4.76882,Inlier
1065,5,51,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2000,12000,6.186852589641434,Inlier
1065,5,51,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2002,18000,5.480178064516129,Inlier
1065,5,51,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2004,18200,4.845420000000001,Inlier
1065,5,51,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2006,20160,4.76882,Inlier
1065,5,51,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2008,26000,4.556494023904381,Inlier
1065,5,51,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,North Central,2010,32000,3.9247597609561753,Inlier
1070,7,50,Black,Female,12TH GRADE,Married,North Central,2000,13000,6.186852589641434,Inlier
1070,7,50,Black,Female,12TH GRADE,Married,North Central,2002,15000,5.480178064516129,Inlier
1070,7,50,Black,Female,12TH GRADE,Married,North Central,2004,20000,4.845420000000001,Inlier
1070,7,50,Black,Female,12TH GRADE,Married,North Central,2006,25000,4.76882,Inlier
1070,7,50,Black,Female,12TH GRADE,Married,North Central,2008,26000,4.556494023904381,Inlier
1070,7,50,Black,Female,12TH GRADE,Married,North Central,2010,27000,3.9247597609561753,Inlier
1071,7,47,Black,Female,12TH GRADE,Married,South,2000,6000,6.186852589641434,Inlier
1071,7,47,Black,Female,12TH GRADE,Married,South,2002,24000,5.480178064516129,Inlier
1071,7,47,Black,Female,12TH GRADE,Married,South,2004,25000,4.845420000000001,Inlier
1071,7,47,Black,Female,12TH GRADE,Married,South,2006,12649,4.76882,Inlier
1071,7,47,Black,Female,12TH GRADE,Married,South,2008,8532,4.556494023904381,Inlier
1071,7,47,Black,Female,12TH GRADE,Married,South,2010,10000,3.9247597609561753,Inlier
1072,3,49,Black,Male,6TH YEAR COLLEGE,Married,South,2000,49000,6.186852589641434,Inlier
1072,3,49,Black,Male,6TH YEAR COLLEGE,Married,South,2002,50000,5.480178064516129,Inlier
1072,3,49,Black,Male,6TH YEAR COLLEGE,Married,South,2004,55000,4.845420000000001,Inlier
1072,3,49,Black,Male,6TH YEAR COLLEGE,Married,South,2006,65000,4.76882,Inlier
1072,3,49,Black,Male,6TH YEAR COLLEGE,Married,South,2008,80000,4.556494023904381,Inlier
1072,3,49,Black,Male,6TH YEAR COLLEGE,Married,South,2010,92000,3.9247597609561753,Inlier
1076,8,45,Hispanic,Female,2ND YEAR COLLEGE,Separated,South,2000,33000,6.186852589641434,Inlier
1076,8,45,Hispanic,Female,2ND YEAR COLLEGE,Separated,South,2002,40000,5.480178064516129,Inlier
1076,8,45,Hispanic,Female,2ND YEAR COLLEGE,Separated,South,2004,37076,4.845420000000001,Inlier
1076,8,45,Hispanic,Female,2ND YEAR COLLEGE,Separated,South,2006,40000,4.76882,Inlier
1076,8,45,Hispanic,Female,2ND YEAR COLLEGE,Separated,South,2008,41000,4.556494023904381,Inlier
1076,8,45,Hispanic,Female,2ND YEAR COLLEGE,Separated,South,2010,46000,3.9247597609561753,Inlier
1078,7,50,Black,Female,4TH YEAR COLLEGE,Never Married,South,2000,65000,6.186852589641434,Inlier
1078,7,50,Black,Female,4TH YEAR COLLEGE,Never Married,South,2002,57600,5.480178064516129,Inlier
1078,7,50,Black,Female,4TH YEAR COLLEGE,Never Married,South,2004,60000,4.845420000000001,Inlier
1078,7,50,Black,Female,4TH YEAR COLLEGE,Never Married,South,2006,61000,4.76882,Inlier
1078,7,50,Black,Female,4TH YEAR COLLEGE,Never Married,South,2008,79000,4.556494023904381,Inlier
1078,7,50,Black,Female,4TH YEAR COLLEGE,Never Married,South,2010,65000,3.9247597609561753,Inlier
1079,7,49,Black,Female,2ND YEAR COLLEGE,Never Married,South,2000,30800,6.186852589641434,Inlier
1079,7,49,Black,Female,2ND YEAR COLLEGE,Never Married,South,2002,33500,5.480178064516129,Inlier
1079,7,49,Black,Female,2ND YEAR COLLEGE,Never Married,South,2004,33000,4.845420000000001,Inlier
1079,7,49,Black,Female,2ND YEAR COLLEGE,Never Married,South,2006,36500,4.76882,Inlier
1079,7,49,Black,Female,2ND YEAR COLLEGE,Never Married,South,2008,37936,4.556494023904381,Inlier
1079,7,49,Black,Female,2ND YEAR COLLEGE,Never Married,South,2010,40000,3.9247597609561753,Inlier
1080,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,25000,6.186852589641434,Inlier
1080,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,6500,5.480178064516129,Inlier
1080,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,7500,4.845420000000001,Inlier
1080,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,7500,4.76882,Inlier
1080,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,10000,4.556494023904381,Inlier
1080,5,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,9500,3.9247597609561753,Inlier
1081,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2000,36000,6.186852589641434,Inlier
1081,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2002,31000,5.480178064516129,Inlier
1081,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2004,29000,4.845420000000001,Inlier
1081,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2006,38262,4.76882,Inlier
1081,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2008,54500,4.556494023904381,Inlier
1081,1,48,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Never Married,South,2010,47700,3.9247597609561753,Inlier
1082,5,46,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,55000,6.186852589641434,Inlier
1082,5,46,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2002,60000,5.480178064516129,Inlier
1082,5,46,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2004,75000,4.845420000000001,Inlier
1082,5,46,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2006,70000,4.76882,Inlier
1082,5,46,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2008,85000,4.556494023904381,Inlier
1085,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2000,23000,6.186852589641434,Inlier
1085,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2002,29676,5.480178064516129,Inlier
1085,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2004,35349,4.845420000000001,Inlier
1085,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2006,36000,4.76882,Inlier
1085,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2008,26066,4.556494023904381,Inlier
1085,1,49,Non-Black/Non-Hispanic,Male,12TH GRADE,Divorced,South,2010,20185,3.9247597609561753,Inlier
1087,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,North Central,2000,36555,6.186852589641434,Inlier
1087,5,46,Non-Black/Non-Hispanic,Female,7TH YEAR COLLEGE,Married,North Central,2002,12000,5.480178064516129,Inlier
1088,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,NA,2000,1200,6.186852589641434,Inlier
1088,5,49,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,NA,2002,1500,5.480178064516129,Inlier
1096,1,52,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,South,2000,27000,6.186852589641434,Inlier
1096,1,52,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,South,2002,28000,5.480178064516129,Inlier
1096,1,52,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,South,2004,35000,4.845420000000001,Inlier
1096,1,52,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,South,2006,48000,4.76882,Inlier
1096,1,52,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,South,2008,52000,4.556494023904381,Inlier
1096,1,52,Non-Black/Non-Hispanic,Male,11TH GRADE,Married,South,2010,50000,3.9247597609561753,Inlier
1097,1,52,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2000,46000,6.186852589641434,Inlier
1097,1,52,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2002,50000,5.480178064516129,Inlier
1097,1,52,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2004,50000,4.845420000000001,Inlier
1097,1,52,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2006,59000,4.76882,Inlier
1097,1,52,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2008,60000,4.556494023904381,Inlier
1097,1,52,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2010,67000,3.9247597609561753,Inlier
1104,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2000,32000,6.186852589641434,Inlier
1104,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2002,35000,5.480178064516129,Inlier
1104,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2004,50000,4.845420000000001,Inlier
1104,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2006,90000,4.76882,Inlier
1104,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2008,40000,4.556494023904381,Inlier
1104,5,52,Non-Black/Non-Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2010,50000,3.9247597609561753,Inlier
1105,5,48,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2000,31500,6.186852589641434,Inlier
1105,5,48,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2002,37000,5.480178064516129,Inlier
1105,5,48,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2004,49000,4.845420000000001,Inlier
1105,5,48,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2006,61000,4.76882,Inlier
1105,5,48,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2008,58000,4.556494023904381,Inlier
1105,5,48,Non-Black/Non-Hispanic,Female,6TH YEAR COLLEGE,Married,South,2010,72000,3.9247597609561753,Inlier
1106,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,West,2000,38000,6.186852589641434,Inlier
1106,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,West,2002,25000,5.480178064516129,Inlier
1106,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,West,2004,32000,4.845420000000001,Inlier
1106,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,West,2006,35000,4.76882,Inlier
1106,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,West,2008,70000,4.556494023904381,Inlier
1106,5,45,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,West,2010,70000,3.9247597609561753,Inlier
1107,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2000,48000,6.186852589641434,Inlier
1107,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2002,65000,5.480178064516129,Inlier
1107,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2004,76000,4.845420000000001,Inlier
1107,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2006,98000,4.76882,Inlier
1107,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2008,105000,4.556494023904381,Inlier
1107,1,52,Non-Black/Non-Hispanic,Male,12TH GRADE,Married,South,2010,106000,3.9247597609561753,Inlier
1111,5,53,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,40000,6.186852589641434,Inlier
1111,5,53,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,44000,5.480178064516129,Inlier
1111,5,53,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,46000,4.845420000000001,Inlier
1111,5,53,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,44000,4.76882,Inlier
1111,5,53,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,2600,4.556494023904381,Inlier
1111,5,53,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,72000,3.9247597609561753,Inlier
1112,6,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2000,15000,6.186852589641434,Inlier
1112,6,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2002,15000,5.480178064516129,Inlier
1112,6,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2004,19000,4.845420000000001,Inlier
1112,6,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2006,19000,4.76882,Inlier
1112,6,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2008,12000,4.556494023904381,Inlier
1112,6,45,Non-Black/Non-Hispanic,Female,12TH GRADE,Married,South,2010,20000,3.9247597609561753,Inlier
1114,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2000,34000,6.186852589641434,Inlier
1114,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2002,42000,5.480178064516129,Inlier
1114,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2004,62000,4.845420000000001,Inlier
1114,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2006,50000,4.76882,Inlier
1114,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2008,40000,4.556494023904381,Inlier
1114,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2010,42000,3.9247597609561753,Inlier
1116,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2000,18000,6.186852589641434,Inlier
1116,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2002,15000,5.480178064516129,Inlier
1116,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2004,28000,4.845420000000001,Inlier
1116,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2006,30000,4.76882,Inlier
1116,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2008,29000,4.556494023904381,Inlier
1116,8,49,Hispanic,Female,2ND YEAR COLLEGE,Divorced,South,2010,32000,3.9247597609561753,Inlier
1117,8,47,Hispanic,Female,12TH GRADE,Married,South,2000,72000,6.186852589641434,Inlier
1117,8,47,Hispanic,Female,12TH GRADE,Married,South,2002,36000,5.480178064516129,Inlier
1117,8,47,Hispanic,Female,12TH GRADE,Married,South,2004,40000,4.845420000000001,Inlier
1117,8,47,Hispanic,Female,12TH GRADE,Married,South,2006,40000,4.76882,Inlier
1117,8,47,Hispanic,Female,12TH GRADE,Married,South,2008,45000,4.556494023904381,Inlier
1117,8,47,Hispanic,Female,12TH GRADE,Married,South,2010,50000,3.9247597609561753,Inlier
1118,8,47,Hispanic,Female,12TH GRADE,Married,South,2000,20000,6.186852589641434,Inlier
1118,8,47,Hispanic,Female,12TH GRADE,Married,South,2002,30000,5.480178064516129,Inlier
1118,8,47,Hispanic,Female,12TH GRADE,Married,South,2006,80000,4.76882,Inlier
1118,8,47,Hispanic,Female,12TH GRADE,Married,South,2010,26000,3.9247597609561753,Inlier
1122,4,52,Hispanic,Male,4TH YEAR COLLEGE,Separated,South,2000,55000,6.186852589641434,Inlier
1122,4,52,Hispanic,Male,4TH YEAR COLLEGE,Separated,South,2002,30000,5.480178064516129,Inlier
1122,4,52,Hispanic,Male,4TH YEAR COLLEGE,Separated,South,2004,60000,4.845420000000001,Inlier
1122,4,52,Hispanic,Male,4TH YEAR COLLEGE,Separated,South,2006,37000,4.76882,Inlier
1130,8,50,Hispanic,Female,12TH GRADE,Married,South,2000,32000,6.186852589641434,Inlier
1130,8,50,Hispanic,Female,12TH GRADE,Married,South,2002,32000,5.480178064516129,Inlier
1130,8,50,Hispanic,Female,12TH GRADE,Married,South,2006,5000,4.76882,Inlier
1130,8,50,Hispanic,Female,12TH GRADE,Married,South,2008,12000,4.556494023904381,Inlier
1130,8,50,Hispanic,Female,12TH GRADE,Married,South,2010,14000,3.9247597609561753,Inlier
1131,8,50,Hispanic,Female,12TH GRADE,Divorced,South,2000,32000,6.186852589641434,Inlier
1131,8,50,Hispanic,Female,12TH GRADE,Divorced,South,2002,31000,5.480178064516129,Inlier
1131,8,50,Hispanic,Female,12TH GRADE,Divorced,South,2004,33000,4.845420000000001,Inlier
1131,8,50,Hispanic,Female,12TH GRADE,Divorced,South,2006,37000,4.76882,Inlier
1131,8,50,Hispanic,Female,12TH GRADE,Divorced,South,2008,39000,4.556494023904381,Inlier
1131,8,50,Hispanic,Female,12TH GRADE,Divorced,South,2010,41000,3.9247597609561753,Inlier
1132,8,47,Hispanic,Female,12TH GRADE,Divorced,South,2000,28000,6.186852589641434,Inlier
1132,8,47,Hispanic,Female,12TH GRADE,Divorced,South,2002,32000,5.480178064516129,Inlier
1132,8,47,Hispanic,Female,12TH GRADE,Divorced,South,2004,23000,4.845420000000001,Inlier
1132,8,47,Hispanic,Female,12TH GRADE,Divorced,South,2006,28000,4.76882,Inlier
1132,8,47,Hispanic,Female,12TH GRADE,Divorced,South,2010,35000,3.9247597609561753,Inlier
1134,1,46,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2000,45000,6.186852589641434,Inlier
1134,1,46,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2002,44000,5.480178064516129,Inlier
1134,1,46,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2004,52000,4.845420000000001,Inlier
1134,1,46,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2006,53000,4.76882,Inlier
1134,1,46,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2008,40000,4.556494023904381,Inlier
1134,1,46,Non-Black/Non-Hispanic,Male,2ND YEAR COLLEGE,Married,South,2010,45000,3.9247597609561753,Inlier
1138,1,53,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Divorced,South,2000,100000,6.186852589641434,Inlier
1138,1,53,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Divorced,South,2002,36000,5.480178064516129,Inlier
1138,1,53,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Divorced,South,2004,95000,4.845420000000001,Inlier
1138,1,53,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Divorced,South,2006,58000,4.76882,Inlier
1138,1,53,Non-Black/Non-Hispanic,Male,8TH YEAR COLLEGE OR MORE,Divorced,South,2010,90000,3.9247597609561753,Inlier
1139,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,South,2000,59145,6.186852589641434,Inlier
1139,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,South,2002,59000,5.480178064516129,Inlier
1139,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,South,2004,49000,4.845420000000001,Inlier
1139,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,South,2006,60000,4.76882,Inlier
1139,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,South,2008,87000,4.556494023904381,Inlier
1139,5,48,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Never Married,South,2010,60000,3.9247597609561753,Inlier
1140,5,52,Non-Black/Non-Hispanic,Female,4TH YEAR COLLEGE,Married,South,2000,36000,6.186852589641434,Inlier
1144,1,48,Non-Black/Non-Hispanic,Male,4TH YEAR COLLEGE,Never Married,South,2004,92000,4.845420000000001,Inlier
1147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,South,2006,6500,4.76882,Inlier
1147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,South,2008,20000,4.556494023904381,Inlier
1147,5,48,Non-Black/Non-Hispanic,Female,12TH GRADE,Divorced,South,2010,24000,3.9247597609561753,Inlier
1148,3,52,Black,Male,12TH GRADE,Divorced,South,2000,48000,6.186852589641434,Inlier
1148,3,52,Black,Male,12TH GRADE,Divorced,South,2002,15027,5.480178064516129,Inlier
1148,3,52,Black,Male,12TH GRADE,Divorced,South,2004,16000,4.845420000000001,Inlier
1148,3,52,Black,Male,12TH GRADE,Divorced,South,2006,31000,4.76882,Inlier
1148,3,52,Black,Male,12TH GRADE,Divorced,South,2008,31367,4.556494023904381,Inlier
1148,3,52,Black,Male,12TH GRADE,Divorced,South,2010,21000,3.9247597609561753,Inlier
1153,3,46,Black,Male,10TH GRADE,Never Married,South,2000,3200,6.186852589641434,Inlier
1153,3,46,Black,Male,10TH GRADE,Never Married,South,2002,5000,5.480178064516129,Inlier
1153,3,46,Black,Male,10TH GRADE,Never Married,South,2004,12000,4.845420000000001,Inlier
1153,3,46,Black,Male,10TH GRADE,Never Married,South,2006,2300,4.76882,Inlier
1153,3,46,Black,Male,10TH GRADE,Never Married,South,2008,2000,4.556494023904381,Inlier
